#Time px py pz qx qy qz qw
1560025122.22301030 27.972408294677734 18.471078872680664 0.0 0.0 0.0 0.05543335012128079 0.9984623897244861
1560025122.24801731 27.9822940826416 18.471546173095703 0.0 0.0 0.0 0.059891526007669275 0.9982048913487013
1560025122.27295136 27.989076614379883 18.47591209411621 0.0 0.0 0.0 0.06378376128932806 0.99796374272605
1560025122.29795527 27.996620178222656 18.482023239135742 0.0 0.0 0.0 0.06703569459307518 0.9977505778752644
1560025122.32288623 28.00616455078125 18.481658935546875 0.0 0.0 0.0 0.07127124805486991 0.9974569711023634
1560025122.34785628 28.01884651184082 18.48866844177246 0.0 0.0 0.0 0.07460632398856265 0.9972130647062913
1560025122.37285423 28.023971557617188 18.4909610748291 0.0 0.0 0.0 0.0779892406983254 0.9969542007210254
1560025122.39781427 28.03171730041504 18.49399757385254 0.0 0.0 0.0 0.08200429149164928 0.9966319762966431
1560025122.42275715 28.03685760498047 18.496685028076172 0.0 0.0 0.0 0.08496053241254276 0.9963843173857049
1560025122.44770432 28.04395294189453 18.498159408569336 0.0 0.0 0.0 0.08883009341239512 0.9960467933306875
1560025122.47265530 28.05159568786621 18.50922393798828 0.0 0.0 0.0 0.09112049863053874 0.9958398740406622
1560025122.49765921 28.054662704467773 18.50206756591797 0.0 0.0 0.0 0.09519169036601387 0.995458960522864
1560025122.52260613 28.066286087036133 18.510478973388672 0.0 0.0 0.0 0.0987224495053642 0.9951150074055063
1560025122.54759526 28.071550369262695 18.51576805114746 0.0 0.0 0.0 0.10224296866582899 0.9947594560286414
1560025122.57258224 28.07588768005371 18.520551681518555 0.0 0.0 0.0 0.10508402663652204 0.9944633464064198
1560025122.59754825 28.08660888671875 18.5224609375 0.0 0.0 0.0 0.10941942754910075 0.9939956684386642
1560025122.62250233 28.0969181060791 18.529102325439453 0.0 0.0 0.0 0.11345283440875707 0.9935433832322669
1560025122.64748931 28.10181427001953 18.531599044799805 0.0 0.0 0.0 0.1170751690318396 0.9931230562202079
1560025122.67240214 28.107404708862305 18.537641525268555 0.0 0.0 0.0 0.12020953432759715 0.9927485421075884
1560025122.69736123 28.115333557128906 18.540931701660156 0.0 0.0 0.0 0.12475775014749106 0.9921872322188672
1560025122.72228122 28.12447738647461 18.549772262573242 0.0 0.0 0.0 0.12736748768602715 0.9918555958810483
1560025122.74728036 28.12900733947754 18.560829162597656 0.0 0.0 0.0 0.1285275259269699 0.9917059418391582
1560025122.77224231 28.13235092163086 18.560548782348633 0.0 0.0 0.0 0.130775600959297 0.9914119941748409
1560025122.79721022 28.130332946777344 18.561405181884766 0.0 0.0 0.0 0.13397390116719085 0.9909848605332192
1560025122.82216716 28.136016845703125 18.564558029174805 0.0 0.0 0.0 0.13689684996352086 0.9905853080225173
1560025122.84712529 28.136234283447266 18.56287384033203 0.0 0.0 0.0 0.13986390436552512 0.9901707369214822
1560025122.87205720 28.14591407775879 18.564043045043945 0.0 0.0 0.0 0.14354266219091183 0.9896441300443032
1560025122.89704227 28.153017044067383 18.57429313659668 0.0 0.0 0.0 0.1453258085714503 0.9893838533971808
1560025122.92201829 28.157733917236328 18.575973510742188 0.0 0.0 0.0 0.14741109814765818 0.9890753096417388
1560025122.94691324 28.164995193481445 18.584877014160156 0.0 0.0 0.0 0.14894987027075915 0.9888447482523857
1560025122.97195530 28.17953109741211 18.591196060180664 0.0 0.0 0.0 0.15155927378873307 0.9884481708863808
1560025122.99687433 28.17877197265625 18.58098030090332 0.0 0.0 0.0 0.15527088250116342 0.9878719315008956
1560025123.02181315 28.186386108398438 18.591291427612305 0.0 0.0 0.0 0.15643473427620522 0.987688297952311
1560025123.04680824 28.199798583984375 18.617534637451172 0.0 0.0 0.0 0.15716816249743193 0.9875718549539476
1560025123.07178926 28.199283599853516 18.594011306762695 0.0 0.0 0.0 0.16089576519802287 0.9869714042166281
1560025123.09669518 28.205324172973633 18.606449127197266 0.0 0.0 0.0 0.1618738352141683 0.9868114619688283
1560025123.12166119 28.200206756591797 18.60414695739746 0.0 0.0 0.0 0.16213888044784125 0.9867679481251511
1560025123.14660621 28.213336944580078 18.59762954711914 0.0 0.0 0.0 0.1650256190575428 0.9862892806143007
1560025123.17158532 28.224367141723633 18.60297393798828 0.0 0.0 0.0 0.16573195164198565 0.986170837231024
1560025123.19653630 28.2376708984375 18.604042053222656 0.0 0.0 0.0 0.16788425359547632 0.985806714013802
1560025123.22152925 28.245540618896484 18.61841583251953 0.0 0.0 0.0 0.16767484863850102 0.9858423530839279
1560025123.24648714 28.249374389648438 18.627330780029297 0.0 0.0 0.0 0.16897029059940724 0.9856211447076162
1560025123.27146125 28.258766174316406 18.63296127319336 0.0 0.0 0.0 0.16997926530518123 0.9854476390789675
1560025123.29645419 28.264909744262695 18.631864547729492 0.0 0.0 0.0 0.17157883789835535 0.9851703925643777
1560025123.32139730 28.267234802246094 18.63125991821289 0.0 0.0 0.0 0.17305146431322924 0.9849127832955805
1560025123.34637022 28.27204704284668 18.635581970214844 0.0 0.0 0.0 0.17409962398242018 0.9847280441467989
1560025123.37126422 28.27788543701172 18.6402587890625 0.0 0.0 0.0 0.17479529945838462 0.9846047954825599
1560025123.39626431 28.285472869873047 18.643606185913086 0.0 0.0 0.0 0.17585102224628976 0.9844167907827127
1560025123.42121315 28.289066314697266 18.648590087890625 0.0 0.0 0.0 0.1761155117923404 0.9843695070988954
1560025123.44625115 28.300748825073242 18.652809143066406 0.0 0.0 0.0 0.17684239277386374 0.9842391823728694
1560025123.47117829 28.30547523498535 18.660865783691406 0.0 0.0 0.0 0.17663015253967285 0.9842772928467932
1560025123.49609733 28.317350387573242 18.662778854370117 0.0 0.0 0.0 0.17702702379638455 0.9842059910637581
1560025123.52108622 28.32469367980957 18.67388153076172 0.0 0.0 0.0 0.17620682088268308 0.9843531664369339
1560025123.54604435 28.33304214477539 18.670265197753906 0.0 0.0 0.0 0.17673013571234955 0.9842593454629194
1560025123.57096815 28.33901023864746 18.67379379272461 0.0 0.0 0.0 0.17651066021102 0.9842987284518201
1560025123.59594536 28.351613998413086 18.675710678100586 0.0 0.0 0.0 0.17617270299674304 0.9843592731918673
1560025123.62088513 28.360313415527344 18.683570861816406 0.0 0.0 0.0 0.17519836191879762 0.9845331553487521
1560025123.64595819 28.36858558654785 18.684648513793945 0.0 0.0 0.0 0.1743493775776915 0.9846838551221765
1560025123.67083430 28.381526947021484 18.69256591796875 0.0 0.0 0.0 0.17322660906708037 0.984881993901361
1560025123.69578934 28.38471221923828 18.689733505249023 0.0 0.0 0.0 0.1724792485133612 0.9850131516037062
1560025123.72079921 28.40272331237793 18.699724197387695 0.0 0.0 0.0 0.17153271257588676 0.9851784247111578
1560025123.74569726 28.404830932617188 18.691057205200195 0.0 0.0 0.0 0.1719060497030419 0.9851133488464642
1560025123.77069116 28.416828155517578 18.69940948486328 0.0 0.0 0.0 0.17088650753096007 0.9852907193026185
1560025123.79567623 28.423973083496094 18.703800201416016 0.0 0.0 0.0 0.17062823102624833 0.9853354793048169
1560025123.82063627 28.441389083862305 18.71548843383789 0.0 0.0 0.0 0.16895918729262344 0.9856230481423495
1560025123.84558034 28.44963836669922 18.716815948486328 0.0 0.0 0.0 0.1691249268844981 0.9855946220968909
1560025123.87051535 28.46232795715332 18.721900939941406 0.0 0.0 0.0 0.1688537929321387 0.9856411094371168
1560025123.89553022 28.470191955566406 18.724918365478516 0.0 0.0 0.0 0.16861147845512445 0.9856825905600529
1560025123.92050219 28.48198127746582 18.728607177734375 0.0 0.0 0.0 0.16815121740308597 0.9857612125083134
1560025123.94543219 28.4903507232666 18.734739303588867 0.0 0.0 0.0 0.16815065922156344 0.9857613077227944
1560025123.97044730 28.50722885131836 18.73443603515625 0.0 0.0 0.0 0.16852346839464444 0.9856976415718156
1560025123.99533415 28.51389503479004 18.745155334472656 0.0 0.0 0.0 0.1681053141372732 0.9857690415907818
1560025124.02034426 28.52770233154297 18.746389389038086 0.0 0.0 0.0 0.16884878459576447 0.9856419674204894
1560025124.04527736 28.544368743896484 18.75316619873047 0.0 0.0 0.0 0.1688072049544904 0.9856490894610782
1560025124.07022929 28.550649642944336 18.75568389892578 0.0 0.0 0.0 0.16961342328322931 0.9855106730229481
1560025124.09521437 28.561614990234375 18.755552291870117 0.0 0.0 0.0 0.17057922015350477 0.9853439651471063
1560025124.12020326 28.57448959350586 18.767038345336914 0.0 0.0 0.0 0.17071195083952634 0.9853209780779881
1560025124.14520931 28.587806701660156 18.768869400024414 0.0 0.0 0.0 0.17080662233888785 0.9853045710668253
1560025124.17008424 28.600528717041016 18.776805877685547 0.0 0.0 0.0 0.1710554945585072 0.9852613956617527
1560025124.19505334 28.614471435546875 18.782316207885742 0.0 0.0 0.0 0.17134035330367262 0.9852118976797696
1560025124.22006536 28.631071090698242 18.785886764526367 0.0 0.0 0.0 0.1716494197769531 0.9851580973073486
1560025124.24501324 28.647401809692383 18.793149948120117 0.0 0.0 0.0 0.17133471587316948 0.9852128780810065
1560025124.26998925 28.660383224487305 18.796977996826172 0.0 0.0 0.0 0.17130097925777155 0.98521874449552
1560025124.29498315 28.68031120300293 18.80133819580078 0.0 0.0 0.0 0.1711238807544847 0.9852495203934509
1560025124.31990814 28.693416595458984 18.810550689697266 0.0 0.0 0.0 0.1705984839141685 0.9853406300798658
1560025124.34490919 28.70916175842285 18.81381607055664 0.0 0.0 0.0 0.1706292294458717 0.9853353064103145
1560025124.36982131 28.721153259277344 18.82192039489746 0.0 0.0 0.0 0.17018510631066136 0.9854121115503041
1560025124.39479518 28.730241775512695 18.823503494262695 0.0 0.0 0.0 0.17035574402036355 0.9853826264346599
1560025124.41976428 28.747962951660156 18.826242446899414 0.0 0.0 0.0 0.17046432632474506 0.9853638482563947
1560025124.44475126 28.761322021484375 18.832717895507812 0.0 0.0 0.0 0.17019211047167207 0.9854109018745418
1560025124.46970129 28.773256301879883 18.838029861450195 0.0 0.0 0.0 0.1695994575902186 0.9855130765165441
1560025124.49460936 28.786285400390625 18.839797973632812 0.0 0.0 0.0 0.1698701598097086 0.985466452400194
1560025124.51965928 28.809186935424805 18.84453773498535 0.0 0.0 0.0 0.1697128856404796 0.9854935496732495
1560025124.54460120 28.827543258666992 18.847309112548828 0.0 0.0 0.0 0.17012214189443028 0.9854229837167648
1560025124.56953621 28.840900421142578 18.85512351989746 0.0 0.0 0.0 0.16951272561546307 0.9855279985136985
1560025124.59453225 28.857494354248047 18.857994079589844 0.0 0.0 0.0 0.1693163769629625 0.9855617507250046
1560025124.61952019 28.870994567871094 18.861465454101562 0.0 0.0 0.0 0.16953105310458577 0.9855248459745953
1560025124.64450121 28.900230407714844 18.86187744140625 0.0 0.0 0.0 0.1700707772177056 0.9854318498691655
1560025124.66934013 28.901962280273438 18.871761322021484 0.0 0.0 0.0 0.16872467633446878 0.9856632201699671
1560025124.69430327 28.92707633972168 18.87261962890625 0.0 0.0 0.0 0.169708906004573 0.9854942350022811
1560025124.71927214 28.94268226623535 18.879150390625 0.0 0.0 0.0 0.16925866063562373 0.985571664466788
1560025124.74428034 28.954174041748047 18.883113861083984 0.0 0.0 0.0 0.16945142796234047 0.9855385398661605
1560025124.76919532 28.96984100341797 18.887792587280273 0.0 0.0 0.0 0.16922386901182282 0.9855776388274389
1560025124.79415536 28.980985641479492 18.896318435668945 0.0 0.0 0.0 0.16873837978041148 0.9856608743320807
1560025124.81917429 28.992645263671875 18.902111053466797 0.0 0.0 0.0 0.16832381041881267 0.9857317560300529
1560025124.84410834 29.014610290527344 18.90569496154785 0.0 0.0 0.0 0.1683010871906592 0.9857356359848426
1560025124.86904430 29.010562896728516 18.913002014160156 0.0 0.0 0.0 0.16738219786441796 0.985892083261691
1560025124.89403319 29.033430099487305 18.91519546508789 0.0 0.0 0.0 0.16732108324555828 0.9859024571941856
1560025124.91895032 29.041147232055664 18.925920486450195 0.0 0.0 0.0 0.16595498948654064 0.9861333284422152
1560025124.94397330 29.07417869567871 18.92391014099121 0.0 0.0 0.0 0.16677814861974652 0.9859944468114258
1560025124.96890116 29.092159271240234 18.93008804321289 0.0 0.0 0.0 0.16621866222744971 0.9860889190774416
1560025124.99389625 29.112648010253906 18.931583404541016 0.0 0.0 0.0 0.16579759424453905 0.9861598033497021
1560025125.01880932 29.114891052246094 18.939966201782227 0.0 0.0 0.0 0.1640298819632722 0.9864553704162774
1560025125.04383731 29.135189056396484 18.941850662231445 0.0 0.0 0.0 0.16381741403748046 0.9864906765185735
1560025125.06874633 29.144908905029297 18.948328018188477 0.0 0.0 0.0 0.162654174287571 0.9866831404188622
1560025125.09369731 29.163272857666016 18.954248428344727 0.0 0.0 0.0 0.16159022020553007 0.9868579435430046
1560025125.11870217 29.177885055541992 18.96022605895996 0.0 0.0 0.0 0.16125384112318794 0.98691296410728
1560025125.14369035 29.206266403198242 18.965599060058594 0.0 0.0 0.0 0.16091504607052437 0.9869682608615745
1560025125.16860819 29.220495223999023 18.970731735229492 0.0 0.0 0.0 0.16055000799978847 0.9870277072763803
1560025125.19354033 29.22792625427246 18.982534408569336 0.0 0.0 0.0 0.15949731956165367 0.9871983615528582
1560025125.21862125 29.2447566986084 18.989410400390625 0.0 0.0 0.0 0.15944047830429675 0.9872075434669738
1560025125.24352121 29.255353927612305 19.003822326660156 0.0 0.0 0.0 0.15844383178805974 0.9873679922745708
1560025125.26849222 29.293642044067383 18.993345260620117 0.0 0.0 0.0 0.1609388124924756 0.9869643856966226
1560025125.29343820 29.305877685546875 19.00221824645996 0.0 0.0 0.0 0.1614140477867727 0.9868867742436765
1560025125.31835723 29.32581901550293 19.008899688720703 0.0 0.0 0.0 0.16237835952714635 0.9867285687347218
1560025125.34343934 29.338512420654297 19.016836166381836 0.0 0.0 0.0 0.16393884831125705 0.9864705033676266
1560025125.36829424 29.349061965942383 19.027612686157227 0.0 0.0 0.0 0.1651423991147024 0.9862697339037837
1560025125.39332128 29.370222091674805 19.03548812866211 0.0 0.0 0.0 0.16775789172045594 0.9858282252834456
1560025125.41827321 29.379161834716797 19.04734992980957 0.0 0.0 0.0 0.16927665115616813 0.9855685746681218
1560025125.44322920 29.405492782592773 19.04385757446289 0.0 0.0 0.0 0.1732808802280682 0.98487244684141
1560025125.46817017 29.4183292388916 19.05923843383789 0.0 0.0 0.0 0.17512403971807164 0.984546378142149
1560025125.49315119 29.43429946899414 19.076982498168945 0.0 0.0 0.0 0.17676291548134218 0.984253459079792
1560025125.51809335 29.44927406311035 19.079423904418945 0.0 0.0 0.0 0.1809613738501343 0.9834902039035629
1560025125.54304814 29.467557907104492 19.091556549072266 0.0 0.0 0.0 0.18428009358026948 0.9828737696724066
1560025125.56802225 29.476530075073242 19.09842872619629 0.0 0.0 0.0 0.18820008700909183 0.9821307078234395
1560025125.59294629 29.49175262451172 19.11189842224121 0.0 0.0 0.0 0.19118535895089311 0.9815539508976663
1560025125.61793137 29.50968360900879 19.12229347229004 0.0 0.0 0.0 0.19517591113256577 0.9807682517871246
1560025125.64290929 29.527366638183594 19.129602432250977 0.0 0.0 0.0 0.19985073619631696 0.9798263536166958
1560025125.66783428 29.533466339111328 19.13858413696289 0.0 0.0 0.0 0.20424719659651472 0.9789193443192676
1560025125.69281125 29.54794692993164 19.151836395263672 0.0 0.0 0.0 0.20879421870851392 0.9779595974445474
1560025125.71775532 29.572269439697266 19.155229568481445 0.0 0.0 0.0 0.2147940232516529 0.9766593713139542
1560025125.74278116 29.5819149017334 19.159292221069336 0.0 0.0 0.0 0.22065360709931187 0.9753522367196696
1560025125.76769829 29.593074798583984 19.17198371887207 0.0 0.0 0.0 0.2255601617570946 0.9742292406965177
1560025125.79265022 29.61360740661621 19.181304931640625 0.0 0.0 0.0 0.23135797799611685 0.9728686889902194
1560025125.81760216 29.626943588256836 19.19739532470703 0.0 0.0 0.0 0.23623783687397432 0.9716952631504929
1560025125.84265733 29.636981964111328 19.209075927734375 0.0 0.0 0.0 0.24160739712457413 0.9703740854199931
1560025125.86755919 29.650390625 19.22119903564453 0.0 0.0 0.0 0.24790812678253818 0.9687835468644029
1560025125.89249921 29.66811752319336 19.23145866394043 0.0 0.0 0.0 0.25366554882694986 0.9672919876326498
1560025125.91756535 29.679948806762695 19.24141502380371 0.0 0.0 0.0 0.26033398558186277 0.9655186253776064
1560025125.94251633 29.69199562072754 19.255311965942383 0.0 0.0 0.0 0.26604924699121024 0.9639594380343033
1560025125.96750927 29.70875358581543 19.261491775512695 0.0 0.0 0.0 0.27325108854431923 0.9619427439350766
1560025125.99239421 29.723655700683594 19.270641326904297 0.0 0.0 0.0 0.27956635082429065 0.9601263747480275
1560025126.01740217 29.736093521118164 19.28514862060547 0.0 0.0 0.0 0.2855806859974714 0.9583546690997093
1560025126.04229116 29.749542236328125 19.295743942260742 0.0 0.0 0.0 0.2919317066072376 0.956439166218838
1560025126.06727433 29.76829719543457 19.308300018310547 0.0 0.0 0.0 0.2984325578868899 0.9544307247742436
1560025126.09222722 29.781917572021484 19.320926666259766 0.0 0.0 0.0 0.30499736187987403 0.9523531956403135
1560025126.11718822 29.793521881103516 19.334924697875977 0.0 0.0 0.0 0.3115299773045681 0.9502363249427036
1560025126.14217019 29.804454803466797 19.347721099853516 0.0 0.0 0.0 0.3177977228567751 0.9481585349228516
1560025126.16711736 29.817731857299805 19.36285400390625 0.0 0.0 0.0 0.32404969463740124 0.9460400601483041
1560025126.19206524 29.833688735961914 19.37413787841797 0.0 0.0 0.0 0.3310696666363403 0.9436063140066955
1560025126.21707225 29.843454360961914 19.39630889892578 0.0 0.0 0.0 0.3374195400196057 0.9413543721749837
1560025126.24201226 29.851179122924805 19.405359268188477 0.0 0.0 0.0 0.34389900545242735 0.9390066421750334
1560025126.26692319 29.8619384765625 19.420040130615234 0.0 0.0 0.0 0.3501812247827427 0.9366819683380577
1560025126.29192328 29.87689208984375 19.434011459350586 0.0 0.0 0.0 0.3562098976650679 0.9344059657372925
1560025126.31687117 29.886302947998047 19.440053939819336 0.0 0.0 0.0 0.3631117479388531 0.9317455975258433
1560025126.34184718 29.900041580200195 19.464651107788086 0.0 0.0 0.0 0.369447256872505 0.9292517013109964
1560025126.36680627 29.90960693359375 19.4653263092041 0.0 0.0 0.0 0.3767240671757166 0.9263255244300386
1560025126.39176035 29.920751571655273 19.482332229614258 0.0 0.0 0.0 0.38189283589916284 0.9242066121213888
1560025126.41674113 29.9332275390625 19.49593162536621 0.0 0.0 0.0 0.3881611436300831 0.921591518285507
1560025126.44169426 29.940595626831055 19.510339736938477 0.0 0.0 0.0 0.3948655630917049 0.9187389112714617
1560025126.46667123 29.94350242614746 19.530826568603516 0.0 0.0 0.0 0.40027692044541213 0.9163942311902324
1560025126.49161530 29.95370101928711 19.557321548461914 0.0 0.0 0.0 0.4047670149257623 0.9144198508497549
1560025126.51662326 29.97066307067871 19.558971405029297 0.0 0.0 0.0 0.41299242507985423 0.9107344601071495
1560025126.54154229 29.972360610961914 19.58765411376953 0.0 0.0 0.0 0.4176015973023525 0.9086302360864532
1560025126.56650233 29.981918334960938 19.60038185119629 0.0 0.0 0.0 0.4231214233107698 0.9060729888565647
1560025126.59154129 29.99736213684082 19.60794448852539 0.0 0.0 0.0 0.42942046449532856 0.9031046809050524
1560025126.61650133 30.002037048339844 19.624530792236328 0.0 0.0 0.0 0.43431685229832523 0.9007601633118967
1560025126.64145637 30.012386322021484 19.64862060546875 0.0 0.0 0.0 0.4393684666384092 0.8983069355870592
1560025126.66636634 30.02785301208496 19.646190643310547 0.0 0.0 0.0 0.44510439389939793 0.8954786868102724
1560025126.69131327 30.037425994873047 19.668352127075195 0.0 0.0 0.0 0.44945608402768006 0.8933024283693083
1560025126.71635222 30.03783416748047 19.688512802124023 0.0 0.0 0.0 0.45336568898994045 0.8913246053187788
1560025126.74123931 30.047550201416016 19.707855224609375 0.0 0.0 0.0 0.4566122401669314 0.8896658148595665
1560025126.76620722 30.056875228881836 19.722015380859375 0.0 0.0 0.0 0.45971375242956525 0.8880671516428972
1560025126.79117537 30.067209243774414 19.731464385986328 0.0 0.0 0.0 0.46360288246886744 0.8860430956598881
1560025126.81615829 30.078147888183594 19.755407333374023 0.0 0.0 0.0 0.46590137206644305 0.8848366580938009
1560025126.84106421 30.090375900268555 19.764686584472656 0.0 0.0 0.0 0.46877241683560245 0.883318980444838
1560025126.86608529 30.09720802307129 19.77360725402832 0.0 0.0 0.0 0.47093791665417734 0.8821663554327057
1560025126.89102626 30.10726547241211 19.79554557800293 0.0 0.0 0.0 0.4727410708036986 0.8812013844606534
1560025126.91597414 30.117050170898438 19.809581756591797 0.0 0.0 0.0 0.47519993331722155 0.8798778457122943
1560025126.94090629 30.127607345581055 19.82752799987793 0.0 0.0 0.0 0.47724766152673753 0.8787688373897088
1560025126.96591616 30.131088256835938 19.84410858154297 0.0 0.0 0.0 0.47852192565657725 0.8780756041856083
1560025126.99091315 30.142946243286133 19.86441421508789 0.0 0.0 0.0 0.4797866324111826 0.8773851989631105
1560025127.01588535 30.154977798461914 19.87520980834961 0.0 0.0 0.0 0.48100932237983857 0.8767154793795354
1560025127.04078817 30.163082122802734 19.892005920410156 0.0 0.0 0.0 0.4830576032420255 0.8755885745885849
1560025127.06576824 30.170833587646484 19.91074562072754 0.0 0.0 0.0 0.4836918876473354 0.875238343438036
1560025127.09072328 30.184326171875 19.92715835571289 0.0 0.0 0.0 0.4853249540973894 0.8743338543887952
1560025127.11569118 30.1904354095459 19.94721221923828 0.0 0.0 0.0 0.4860244339110254 0.8739452211903599
1560025127.14063215 30.19790267944336 19.958215713500977 0.0 0.0 0.0 0.4880032232069598 0.8728418265296514
1560025127.16564727 30.207677841186523 19.97573471069336 0.0 0.0 0.0 0.4877856377126749 0.8729634423280501
1560025127.19061732 30.216188430786133 19.99231719970703 0.0 0.0 0.0 0.4893666294267179 0.8720781513164593
1560025127.21557331 30.22516441345215 20.005170822143555 0.0 0.0 0.0 0.48985526765702514 0.871803771928445
1560025127.24049735 30.236181259155273 20.023536682128906 0.0 0.0 0.0 0.4892501380866388 0.8721435101989837
1560025127.26550221 30.24388885498047 20.045705795288086 0.0 0.0 0.0 0.4880513980090334 0.8728148903985473
1560025127.29053426 30.256078720092773 20.056730270385742 0.0 0.0 0.0 0.4884066802576188 0.8726161324888122
1560025127.31549335 30.260507583618164 20.071149826049805 0.0 0.0 0.0 0.4880014023159525 0.872842844581809
1560025127.34039330 30.26883316040039 20.088634490966797 0.0 0.0 0.0 0.4865205762581391 0.8736691186470129
1560025127.36535215 30.277509689331055 20.10797691345215 0.0 0.0 0.0 0.48467875995612325 0.8746922313862143
1560025127.39028335 30.287757873535156 20.119739532470703 0.0 0.0 0.0 0.48345852178508125 0.8753672701862826
1560025127.41535330 30.29954719543457 20.12851333618164 0.0 0.0 0.0 0.48211588419467555 0.8761074558564069
1560025127.44020629 30.30939292907715 20.15852928161621 0.0 0.0 0.0 0.4778854297855904 0.8784221741273619
1560025127.46517920 30.3205509185791 20.160682678222656 0.0 0.0 0.0 0.4767579513416318 0.8790346158329205
1560025127.49016929 30.329288482666016 20.18412971496582 0.0 0.0 0.0 0.47302572455930475 0.8810486160849155
1560025127.51513720 30.33987045288086 20.1903076171875 0.0 0.0 0.0 0.4712211473630946 0.8820150964001744
1560025127.54004931 30.35102653503418 20.205055236816406 0.0 0.0 0.0 0.4675184561068643 0.8839833104756298
1560025127.56505919 30.36053466796875 20.21761131286621 0.0 0.0 0.0 0.46436336686437246 0.88564477275846
1560025127.59006023 30.36860466003418 20.23788833618164 0.0 0.0 0.0 0.46011737142680975 0.8878580993105165
1560025127.61499333 30.37959098815918 20.253992080688477 0.0 0.0 0.0 0.4559083068995621 0.8900267499912431
1560025127.63992119 30.38956642150879 20.261390686035156 0.0 0.0 0.0 0.45220987395004675 0.8919115594620819
1560025127.66491318 30.401615142822266 20.275924682617188 0.0 0.0 0.0 0.4475038247298417 0.8942820175158187
1560025127.68994427 30.411474227905273 20.289302825927734 0.0 0.0 0.0 0.4440014157300871 0.8960260837886798
1560025127.71481419 30.4229736328125 20.302406311035156 0.0 0.0 0.0 0.4386886359418059 0.8986391270668765
1560025127.73979115 30.43539810180664 20.32275390625 0.0 0.0 0.0 0.4332331113400554 0.9012819044220378
1560025127.76477432 30.449115753173828 20.33565330505371 0.0 0.0 0.0 0.42834446363972106 0.9036155269079875
1560025127.78978324 30.46019744873047 20.33932113647461 0.0 0.0 0.0 0.4245419933654777 0.9054082481782827
1560025127.81465626 30.47358512878418 20.353435516357422 0.0 0.0 0.0 0.41894481463289457 0.908011697222128
1560025127.83965635 30.478227615356445 20.36330795288086 0.0 0.0 0.0 0.4141186105122434 0.9102229267753087
1560025127.86462235 30.49251365661621 20.37867546081543 0.0 0.0 0.0 0.4084174549442642 0.9127952577094438
1560025127.88958216 30.507808685302734 20.393815994262695 0.0 0.0 0.0 0.40239499292046865 0.915466148840325
1560025127.91456318 30.522809982299805 20.4103946685791 0.0 0.0 0.0 0.39612045560781045 0.9181985540443094
1560025127.93957233 30.53018569946289 20.415117263793945 0.0 0.0 0.0 0.3910290518045379 0.9203783356016394
1560025127.96452332 30.54001808166504 20.42430305480957 0.0 0.0 0.0 0.3848824675558989 0.9229655931659004
1560025127.98947835 30.560489654541016 20.448213577270508 0.0 0.0 0.0 0.37740794682483775 0.9260471055370026
1560025128.01439834 30.567995071411133 20.456146240234375 0.0 0.0 0.0 0.37191026520286835 0.9282686866617509
1560025128.03934526 30.582183837890625 20.460845947265625 0.0 0.0 0.0 0.36535721959100337 0.9308673923243478
1560025128.06430316 30.59148597717285 20.46988296508789 0.0 0.0 0.0 0.3596288421247354 0.9330954377297224
1560025128.08924723 30.60247230529785 20.48253631591797 0.0 0.0 0.0 0.3528805425603259 0.9356683828591891
1560025128.11421633 30.61771583557129 20.495574951171875 0.0 0.0 0.0 0.3452882865536683 0.9384966697697079
1560025128.13921714 30.63014793395996 20.499298095703125 0.0 0.0 0.0 0.3385485485723504 0.9409489254255806
1560025128.16421413 30.642101287841797 20.50021743774414 0.0 0.0 0.0 0.3317970473863473 0.9433507933667633
1560025128.18913722 30.655662536621094 20.515663146972656 0.0 0.0 0.0 0.324239012138849 0.9459751915389871
1560025128.21416616 30.67194938659668 20.52387809753418 0.0 0.0 0.0 0.31676942166901817 0.9485025743220077
1560025128.23906827 30.683788299560547 20.535900115966797 0.0 0.0 0.0 0.30888477637628126 0.9510994663666752
1560025128.26399326 30.694868087768555 20.535696029663086 0.0 0.0 0.0 0.30216794843782124 0.9532547041252293
1560025128.28906536 30.706729888916016 20.54823875427246 0.0 0.0 0.0 0.2943483189001924 0.9556982092484169
1560025128.31392336 30.71663475036621 20.551776885986328 0.0 0.0 0.0 0.28652221057927363 0.9580735999101355
1560025128.33893323 30.73086929321289 20.56078338623047 0.0 0.0 0.0 0.27843189721214945 0.9604559743240931
1560025128.36388731 30.737438201904297 20.56416893005371 0.0 0.0 0.0 0.2708139399478851 0.9626317104323455
1560025128.38884521 30.76023292541504 20.56995964050293 0.0 0.0 0.0 0.2615417433167677 0.9651921655830129
1560025128.41376019 30.768455505371094 20.57312774658203 0.0 0.0 0.0 0.25317778332239504 0.9674197692997379
1560025128.43873334 30.783180236816406 20.583538055419922 0.0 0.0 0.0 0.24419174315230113 0.9697269680565972
1560025128.46379733 30.791357040405273 20.57366943359375 0.0 0.0 0.0 0.23606429764539477 0.9717374374681602
1560025128.48872232 30.811717987060547 20.59334945678711 0.0 0.0 0.0 0.22513891115041915 0.9743266755488138
1560025128.51362419 30.821800231933594 20.583759307861328 0.0 0.0 0.0 0.21594027219093284 0.9764065745610819
1560025128.53863621 30.839712142944336 20.606435775756836 0.0 0.0 0.0 0.2048804061781856 0.9787870141988305
