#Time px py pz qx qy qz qw
1560004898.71068478 25.56825828552246 18.938188552856445 0.0 0.0 0.0 -0.28416433929381046 0.9587755880672558
1560004898.73567677 25.579336166381836 18.935028076171875 0.0 0.0 0.0 -0.2815241955927851 0.9595541294246175
1560004898.76073384 25.590341567993164 18.925626754760742 0.0 0.0 0.0 -0.2788242206512683 0.9603421546397997
1560004898.78566670 25.606325149536133 18.92041015625 0.0 0.0 0.0 -0.2773656317837429 0.9607644385098801
1560004898.81060386 25.615224838256836 18.915843963623047 0.0 0.0 0.0 -0.27499695631063836 0.9614450967267373
1560004898.83559775 25.62761116027832 18.908681869506836 0.0 0.0 0.0 -0.2725417361802555 0.9621439611824479
1560004898.86058164 25.640079498291016 18.90216827392578 0.0 0.0 0.0 -0.2698400223468639 0.9629051678851058
1560004898.88565779 25.653165817260742 18.90155029296875 0.0 0.0 0.0 -0.26832426764065564 0.9633286497323257
1560004898.91060972 25.6676025390625 18.895614624023438 0.0 0.0 0.0 -0.2663953762735602 0.9638638407472647
1560004898.93556380 25.678619384765625 18.889413833618164 0.0 0.0 0.0 -0.2639087135544018 0.9645476612952107
1560004898.96059585 25.694608688354492 18.891708374023438 0.0 0.0 0.0 -0.26236001255035957 0.9649700636882863
1560004898.98564386 25.702932357788086 18.881725311279297 0.0 0.0 0.0 -0.25977565541456826 0.9656689954916909
1560004899.01053786 25.71143341064453 18.87846565246582 0.0 0.0 0.0 -0.2567240017478017 0.9664847577311267
1560004899.03552580 25.730224609375 18.875951766967773 0.0 0.0 0.0 -0.2557332574315493 0.9667473822273578
1560004899.06060481 25.73816680908203 18.86602783203125 0.0 0.0 0.0 -0.2527815616091607 0.967523375485282
1560004899.08549881 25.75062370300293 18.861148834228516 0.0 0.0 0.0 -0.25088930943949 0.9680157821073869
1560004899.11050582 25.764102935791016 18.857101440429688 0.0 0.0 0.0 -0.24887071217413362 0.9685367151646549
1560004899.13549185 25.777599334716797 18.85283088684082 0.0 0.0 0.0 -0.2469104101952065 0.969038311594147
1560004899.16051579 25.792064666748047 18.8482723236084 0.0 0.0 0.0 -0.24553618698794002 0.969387425583509
1560004899.18550873 25.79710578918457 18.838485717773438 0.0 0.0 0.0 -0.24261048185935352 0.970123782871017
1560004899.21046877 25.813392639160156 18.831045150756836 0.0 0.0 0.0 -0.2414306955778656 0.9704180641521406
1560004899.23542976 25.82659149169922 18.8278865814209 0.0 0.0 0.0 -0.23972029776116718 0.9708419947866372
1560004899.26048970 25.83745002746582 18.82282829284668 0.0 0.0 0.0 -0.23799086172536066 0.9712673935303401
1560004899.28547072 25.85587501525879 18.82198715209961 0.0 0.0 0.0 -0.23709204381880453 0.9714871912474305
1560004899.31044579 25.86366844177246 18.80935287475586 0.0 0.0 0.0 -0.23464746732994854 0.9720805347684114
1560004899.33543873 25.880571365356445 18.802846908569336 0.0 0.0 0.0 -0.23374789845315647 0.9722972384866332
1560004899.36047077 25.89399528503418 18.798381805419922 0.0 0.0 0.0 -0.231981556909805 0.9727201844588724
1560004899.38546085 25.910106658935547 18.797876358032227 0.0 0.0 0.0 -0.23171322293624885 0.9727841396304199
1560004899.41039371 25.926942825317383 18.79734992980957 0.0 0.0 0.0 -0.23024646799042664 0.9731323465890614
1560004899.43537164 25.941715240478516 18.791820526123047 0.0 0.0 0.0 -0.2292101683603508 0.9733769561275939
1560004899.46037984 25.94792938232422 18.78563117980957 0.0 0.0 0.0 -0.227528703925504 0.9737713740349837
1560004899.48542976 25.954145431518555 18.775842666625977 0.0 0.0 0.0 -0.22577130836005227 0.9741803304939955
1560004899.51037073 25.979110717773438 18.774261474609375 0.0 0.0 0.0 -0.22549444211966913 0.9742444542172868
1560004899.53530264 25.994001388549805 18.771427154541016 0.0 0.0 0.0 -0.22502103299900783 0.9743539062928108
1560004899.56040382 25.99692726135254 18.759288787841797 0.0 0.0 0.0 -0.22264157103098736 0.9749003697039271
1560004899.58537173 26.019594192504883 18.75543212890625 0.0 0.0 0.0 -0.22255742896321495 0.9749195817159914
1560004899.61032367 26.028337478637695 18.746673583984375 0.0 0.0 0.0 -0.22053194226598524 0.9753797529374864
1560004899.63534164 26.042137145996094 18.741724014282227 0.0 0.0 0.0 -0.21902174020515514 0.9757199789476003
1560004899.66031981 26.05746078491211 18.74532127380371 0.0 0.0 0.0 -0.21838498593484817 0.9758626941933153
1560004899.68528581 26.066171646118164 18.733816146850586 0.0 0.0 0.0 -0.21675743247747342 0.9762254941691358
1560004899.71034479 26.08074188232422 18.72719955444336 0.0 0.0 0.0 -0.21509947318743863 0.9765921444669142
1560004899.73532271 26.098045349121094 18.727460861206055 0.0 0.0 0.0 -0.21424138331462786 0.97678074800614
1560004899.76028180 26.109142303466797 18.72162437438965 0.0 0.0 0.0 -0.2125885420136169 0.9771418074182091
1560004899.78523564 26.1180419921875 18.718196868896484 0.0 0.0 0.0 -0.21107585476718127 0.9774696842021772
1560004899.81029677 26.133197784423828 18.715404510498047 0.0 0.0 0.0 -0.20979927711741775 0.9777444775200772
1560004899.83522177 26.14568328857422 18.705102920532227 0.0 0.0 0.0 -0.20879864881738677 0.9779586516065152
1560004899.86023664 26.15404510498047 18.70387840270996 0.0 0.0 0.0 -0.20711676573018914 0.9783162297301756
1560004899.88533974 26.16485023498535 18.694637298583984 0.0 0.0 0.0 -0.2053988034821388 0.9786783595891481
1560004899.91027164 26.181976318359375 18.69050407409668 0.0 0.0 0.0 -0.2041710662435631 0.9789352254919457
1560004899.93517876 26.19174575805664 18.691844940185547 0.0 0.0 0.0 -0.20289141345152037 0.9792012430280326
1560004899.96018171 26.202972412109375 18.688091278076172 0.0 0.0 0.0 -0.20067162570128821 0.9796585622748378
1560004899.98515582 26.211261749267578 18.675596237182617 0.0 0.0 0.0 -0.19875153966495118 0.9800499096886911
1560004900.01011777 26.228195190429688 18.676116943359375 0.0 0.0 0.0 -0.19874780106979445 0.9800506678585151
1560004900.03512263 26.237960815429688 18.670713424682617 0.0 0.0 0.0 -0.19672830489566992 0.9804580429844391
1560004900.06009364 26.249691009521484 18.66519546508789 0.0 0.0 0.0 -0.19510317380228812 0.9807827239364864
1560004900.08510280 26.26447296142578 18.670366287231445 0.0 0.0 0.0 -0.19403723056796626 0.9809941657081931
1560004900.11014771 26.275915145874023 18.661333084106445 0.0 0.0 0.0 -0.19225047912152532 0.9813458887046627
1560004900.13513684 26.28848648071289 18.659814834594727 0.0 0.0 0.0 -0.19040364002665525 0.9817058896963998
1560004900.16016269 26.299102783203125 18.656023025512695 0.0 0.0 0.0 -0.1889934852262166 0.9819783411776697
1560004900.18506575 26.312301635742188 18.649473190307617 0.0 0.0 0.0 -0.18838520036314357 0.9820952175243185
1560004900.21019483 26.320783615112305 18.64605140686035 0.0 0.0 0.0 -0.1864680929667552 0.9824610171937314
1560004900.23512483 26.33540153503418 18.646495819091797 0.0 0.0 0.0 -0.1857693170161151 0.9825933853102036
1560004900.26004672 26.346588134765625 18.636484146118164 0.0 0.0 0.0 -0.18368203564840285 0.9829857118900858
1560004900.28520966 26.35808753967285 18.633163452148438 0.0 0.0 0.0 -0.18222808746814617 0.9832562860911196
1560004900.30998969 26.37565803527832 18.630830764770508 0.0 0.0 0.0 -0.18104949451687632 0.9834739856931568
1560004900.33496785 26.3840274810791 18.628028869628906 0.0 0.0 0.0 -0.17993185348401416 0.9836790778001774
1560004900.35999870 26.39845085144043 18.619789123535156 0.0 0.0 0.0 -0.17811607171401592 0.9840094842008218
1560004900.38499880 26.415353775024414 18.626554489135742 0.0 0.0 0.0 -0.1786690102403708 0.9839092360475767
1560004900.41001773 26.421735763549805 18.618099212646484 0.0 0.0 0.0 -0.17662471112649714 0.9842782693016653
1560004900.43499064 26.43816566467285 18.61753273010254 0.0 0.0 0.0 -0.1760380042203662 0.9843833709841457
1560004900.45994782 26.446311950683594 18.608287811279297 0.0 0.0 0.0 -0.1742284419505351 0.9847052604792407
1560004900.48499870 26.46198844909668 18.60955238342285 0.0 0.0 0.0 -0.1737184937653938 0.9847953517984755
1560004900.50996685 26.46747589111328 18.59673500061035 0.0 0.0 0.0 -0.1712321841272426 0.985230703499954
1560004900.53493071 26.483245849609375 18.594940185546875 0.0 0.0 0.0 -0.16995983792457303 0.9854509898988649
1560004900.55987668 26.495162963867188 18.591007232666016 0.0 0.0 0.0 -0.16881269800803894 0.9856481486774307
1560004900.58492780 26.51140594482422 18.588451385498047 0.0 0.0 0.0 -0.1679111796883378 0.985802128084369
1560004900.60989976 26.517934799194336 18.58509635925293 0.0 0.0 0.0 -0.16658496892725685 0.9860271031404282
1560004900.63485670 26.536222457885742 18.58150291442871 0.0 0.0 0.0 -0.1653005467191833 0.9862432404099604
1560004900.65990686 26.555009841918945 18.579273223876953 0.0 0.0 0.0 -0.1648876286660914 0.9863123592011169
1560004900.68486977 26.563377380371094 18.574039459228516 0.0 0.0 0.0 -0.1635978970251909 0.9865271045890909
1560004900.70987368 26.58076286315918 18.571693420410156 0.0 0.0 0.0 -0.1626254745004995 0.9866878711342748
1560004900.73485875 26.597768783569336 18.570899963378906 0.0 0.0 0.0 -0.16242904193774663 0.9867202269818867
1560004900.75986767 26.607196807861328 18.56456184387207 0.0 0.0 0.0 -0.1601643115668298 0.9870903673424858
1560004900.78488183 26.618940353393555 18.560096740722656 0.0 0.0 0.0 -0.15931137725337566 0.9872283854699645
1560004900.80983686 26.632490158081055 18.55833625793457 0.0 0.0 0.0 -0.1589046381829989 0.9872939359501456
1560004900.83483887 26.649003982543945 18.55849266052246 0.0 0.0 0.0 -0.15812898175753007 0.9874184650533566
1560004900.85978079 26.659225463867188 18.554712295532227 0.0 0.0 0.0 -0.15724327234041 0.9875598985902979
1560004900.88479376 26.67135238647461 18.549816131591797 0.0 0.0 0.0 -0.15625829596317348 0.9877162269309364
1560004900.90975285 26.689054489135742 18.540809631347656 0.0 0.0 0.0 -0.15542601929129668 0.9878475350615912
1560004900.93474984 26.70500946044922 18.54167366027832 0.0 0.0 0.0 -0.15474391288531342 0.9879546150633352
1560004900.95974970 26.719038009643555 18.539827346801758 0.0 0.0 0.0 -0.15463438270253535 0.9879717646199238
1560004900.98472381 26.72956085205078 18.535627365112305 0.0 0.0 0.0 -0.15409706843188628 0.9880557137634997
1560004901.00973177 26.739736557006836 18.53291130065918 0.0 0.0 0.0 -0.1540949482939774 0.9880560444176619
1560004901.03471065 26.75383758544922 18.52471923828125 0.0 0.0 0.0 -0.1531252643528575 0.9882067867692813
1560004901.05974078 26.766393661499023 18.526887893676758 0.0 0.0 0.0 -0.15368103668266656 0.9881205083207925
1560004901.08472681 26.778697967529297 18.52645492553711 0.0 0.0 0.0 -0.1536350971905174 0.988127652133701
1560004901.10971570 26.787748336791992 18.52097511291504 0.0 0.0 0.0 -0.15168130260991844 0.9884294524337882
1560004901.13468480 26.80882453918457 18.520366668701172 0.0 0.0 0.0 -0.15162662927053155 0.9884378408863435
1560004901.15973282 26.82006072998047 18.513397216796875 0.0 0.0 0.0 -0.15153613444810524 0.988451718576343
1560004901.18465781 26.83478546142578 18.508249282836914 0.0 0.0 0.0 -0.1509690989454383 0.9885384823888257
1560004901.20965266 26.845088958740234 18.505102157592773 0.0 0.0 0.0 -0.1505719559640706 0.9885990522335909
1560004901.23462081 26.85987663269043 18.500024795532227 0.0 0.0 0.0 -0.1513791794790736 0.988475768049092
1560004901.25965667 26.871402740478516 18.49565887451172 0.0 0.0 0.0 -0.1496238999481675 0.9887429840784211
1560004901.28469777 26.887481689453125 18.490934371948242 0.0 0.0 0.0 -0.14992398332189225 0.9886975266606551
1560004901.30958676 26.89653778076172 18.491708755493164 0.0 0.0 0.0 -0.14976840371915226 0.988721105897622
1560004901.33459473 26.914508819580078 18.484981536865234 0.0 0.0 0.0 -0.15006470894682636 0.9886761770816087
1560004901.35958886 26.92905044555664 18.480316162109375 0.0 0.0 0.0 -0.149562372902507 0.988752292847795
1560004901.38456678 26.941547393798828 18.474822998046875 0.0 0.0 0.0 -0.14922290293456736 0.9888035827401622
1560004901.40956783 26.956615447998047 18.47365379333496 0.0 0.0 0.0 -0.1494282372210417 0.9887725734065502
1560004901.43461776 26.96247673034668 18.46533203125 0.0 0.0 0.0 -0.14859625178483515 0.9888979492118982
1560004901.45958686 26.98259162902832 18.462541580200195 0.0 0.0 0.0 -0.14897088225442534 0.9888415829850291
1560004901.48453879 26.99497413635254 18.460641860961914 0.0 0.0 0.0 -0.14825814656929923 0.988948695320357
1560004901.50952268 27.004894256591797 18.454179763793945 0.0 0.0 0.0 -0.14818245955376372 0.9889600389705325
1560004901.53452682 27.01766586303711 18.452409744262695 0.0 0.0 0.0 -0.1475802335327216 0.989050087038279
1560004901.55977178 27.03166389465332 18.44935417175293 0.0 0.0 0.0 -0.14831308395256976 0.9889404578277088
1560004901.58458877 27.045305252075195 18.446317672729492 0.0 0.0 0.0 -0.14810889377230646 0.9889710590232373
1560004901.60954785 27.062013626098633 18.44684600830078 0.0 0.0 0.0 -0.14824871521284763 0.9889501091752505
1560004901.63450885 27.070085525512695 18.442428588867188 0.0 0.0 0.0 -0.14676287299848714 0.989171703552639
1560004901.65952086 27.084884643554688 18.44084930419922 0.0 0.0 0.0 -0.14764885328114946 0.9890398455698141
1560004901.68452883 27.094093322753906 18.433332443237305 0.0 0.0 0.0 -0.1457142598311029 0.9893267177640932
1560004901.70948482 27.119367599487305 18.43184471130371 0.0 0.0 0.0 -0.14624849287484196 0.9892478851793605
1560004901.73446083 27.124000549316406 18.432247161865234 0.0 0.0 0.0 -0.14646005153118746 0.9892165856401125
1560004901.75954175 27.13631248474121 18.432315826416016 0.0 0.0 0.0 -0.14601711504803522 0.989282063980263
1560004901.78451371 27.149118423461914 18.424333572387695 0.0 0.0 0.0 -0.14521607576493406 0.9893999653019162
1560004901.80943084 27.169845581054688 18.419483184814453 0.0 0.0 0.0 -0.14506557541450407 0.9894220428258402
1560004901.83437681 27.177709579467773 18.417898178100586 0.0 0.0 0.0 -0.1447558360789931 0.989467406194399
1560004901.85936570 27.191843032836914 18.414562225341797 0.0 0.0 0.0 -0.1446364658748928 0.9894848623092831
1560004901.88440466 27.207582473754883 18.40885353088379 0.0 0.0 0.0 -0.1438911802572139 0.9895935166744909
1560004901.90937471 27.217119216918945 18.40747833251953 0.0 0.0 0.0 -0.143392154214029 0.9896659487472832
1560004901.93436885 27.22999382019043 18.403608322143555 0.0 0.0 0.0 -0.14333340122880947 0.9896744596543761
1560004901.95934081 27.243703842163086 18.401620864868164 0.0 0.0 0.0 -0.1427408881078517 0.9897600915687508
1560004901.98442674 27.258930206298828 18.397275924682617 0.0 0.0 0.0 -0.14191657036318014 0.9898786223857714
1560004902.00930476 27.274084091186523 18.392179489135742 0.0 0.0 0.0 -0.14158521076014213 0.9899260720346779
1560004902.03433776 27.28704261779785 18.391361236572266 0.0 0.0 0.0 -0.14130953768948798 0.9899654612954853
1560004902.05936766 27.298248291015625 18.388864517211914 0.0 0.0 0.0 -0.14075981100910606 0.9900437745901344
1560004902.08438468 27.314655303955078 18.382259368896484 0.0 0.0 0.0 -0.14000088560355808 0.9901513783408168
1560004902.10928082 27.327770233154297 18.379735946655273 0.0 0.0 0.0 -0.13955871164130274 0.9902137981289797
1560004902.13427472 27.34172821044922 18.374267578125 0.0 0.0 0.0 -0.1388978776736691 0.9903067098519278
1560004902.15938282 27.352224349975586 18.373640060424805 0.0 0.0 0.0 -0.13891464128759112 0.9903043584857837
1560004902.18431783 27.36571502685547 18.370697021484375 0.0 0.0 0.0 -0.13788372323475365 0.9904484231230427
1560004902.20928168 27.378829956054688 18.369720458984375 0.0 0.0 0.0 -0.13810829007031478 0.9904171344508604
1560004902.23426771 27.392650604248047 18.3629207611084 0.0 0.0 0.0 -0.13655058108696463 0.9906330999945501
1560004902.25928879 27.407062530517578 18.360519409179688 0.0 0.0 0.0 -0.1356293993788411 0.9907596408938623
1560004902.28426576 27.423545837402344 18.358383178710938 0.0 0.0 0.0 -0.13414179804543794 0.990962147620754
1560004902.30927086 27.43572235107422 18.355459213256836 0.0 0.0 0.0 -0.13363286818112508 0.9910309059467752
1560004902.33429074 27.448104858398438 18.35259246826172 0.0 0.0 0.0 -0.13178492597923994 0.9912783329038553
1560004902.35923886 27.46437644958496 18.35194969177246 0.0 0.0 0.0 -0.1304100147185319 0.9914601495073375
1560004902.38431764 27.474960327148438 18.346385955810547 0.0 0.0 0.0 -0.12853385072435713 0.9917051221093741
1560004902.40915275 27.489084243774414 18.345613479614258 0.0 0.0 0.0 -0.12772045079982103 0.9918102068679727
1560004902.43418264 27.502994537353516 18.344919204711914 0.0 0.0 0.0 -0.126113261045842 0.9920158493634985
1560004902.45912480 27.511962890625 18.342613220214844 0.0 0.0 0.0 -0.12488470570436608 0.9921712605599569
1560004902.48411584 27.527278900146484 18.33856201171875 0.0 0.0 0.0 -0.12307392928628626 0.992397504999904
1560004902.50912380 27.54230499267578 18.337142944335938 0.0 0.0 0.0 -0.12112311291868148 0.9926374925001011
1560004902.53411770 27.552658081054688 18.335369110107422 0.0 0.0 0.0 -0.11898552825684956 0.992895988543331
1560004902.55915475 27.56492042541504 18.3310546875 0.0 0.0 0.0 -0.11705244561769694 0.9931257347259288
1560004902.58407378 27.58218002319336 18.329240798950195 0.0 0.0 0.0 -0.1150758155912818 0.9933567116932374
1560004902.60907173 27.592477798461914 18.329191207885742 0.0 0.0 0.0 -0.11396641034939065 0.9934846034600003
1560004902.63409066 27.610984802246094 18.328474044799805 0.0 0.0 0.0 -0.1115623712010277 0.993757433849933
1560004902.65911865 27.6246280670166 18.323326110839844 0.0 0.0 0.0 -0.10925603091677817 0.9940136416107739
1560004902.68411374 27.635101318359375 18.324602127075195 0.0 0.0 0.0 -0.10775077436777694 0.9941779371033861
1560004902.70906878 27.64881706237793 18.323137283325195 0.0 0.0 0.0 -0.10547168216135402 0.9944223068003122
1560004902.73407483 27.661386489868164 18.317359924316406 0.0 0.0 0.0 -0.10264184186462508 0.9947183783858813
1560004902.75904965 27.678388595581055 18.31873321533203 0.0 0.0 0.0 -0.10015443360095103 0.9949719038395368
1560004902.78404474 27.689449310302734 18.31763458251953 0.0 0.0 0.0 -0.09762914639221051 0.9952228643749742
1560004902.80901885 27.70370101928711 18.317337036132812 0.0 0.0 0.0 -0.09472419489258822 0.9955035544396368
1560004902.83402777 27.71449851989746 18.315322875976562 0.0 0.0 0.0 -0.09168334862119668 0.9957882122146275
1560004902.85899687 27.72702407836914 18.31671142578125 0.0 0.0 0.0 -0.0884948835069634 0.9960766313859035
1560004902.88399386 27.744144439697266 18.314332962036133 0.0 0.0 0.0 -0.08499407980105171 0.9963814562700234
1560004902.90897465 27.7570743560791 18.31570816040039 0.0 0.0 0.0 -0.0822870581524759 0.9966086694689199
1560004902.93400168 27.772029876708984 18.315353393554688 0.0 0.0 0.0 -0.07789951892801193 0.9969612153693764
1560004902.95901775 27.778854370117188 18.315311431884766 0.0 0.0 0.0 -0.07441088866882489 0.9972276669083723
1560004902.98401070 27.795482635498047 18.313251495361328 0.0 0.0 0.0 -0.06996695067398014 0.9975493099658707
1560004903.00898576 27.809940338134766 18.315185546875 0.0 0.0 0.0 -0.06638139246268746 0.9977943228615377
1560004903.03394985 27.824161529541016 18.316593170166016 0.0 0.0 0.0 -0.06243757858386753 0.9980488709379832
1560004903.05900264 27.8369083404541 18.314516067504883 0.0 0.0 0.0 -0.05815885399710196 0.9983073413041416
1560004903.08395076 27.846576690673828 18.31590461730957 0.0 0.0 0.0 -0.05426425769475111 0.9985266097289733
1560004903.10889077 27.860618591308594 18.31574249267578 0.0 0.0 0.0 -0.05029882949648344 0.9987342127669824
1560004903.13396573 27.87545394897461 18.314973831176758 0.0 0.0 0.0 -0.04659696698727131 0.9989137713874942
1560004903.15897775 27.88991928100586 18.313995361328125 0.0 0.0 0.0 -0.042615055154931636 0.9990915659108238
1560004903.18391180 27.90597152709961 18.31621742248535 0.0 0.0 0.0 -0.03906058108076257 0.9992368442995049
1560004903.20887184 27.92093276977539 18.319902420043945 0.0 0.0 0.0 -0.036050765127445955 0.999349959890791
1560004903.23386979 27.934776306152344 18.318572998046875 0.0 0.0 0.0 -0.0323717392276176 0.9994758979081882
1560004903.25892973 27.9478702545166 18.318540573120117 0.0 0.0 0.0 -0.02894679806942597 0.9995809536408385
1560004903.28387880 27.962141036987305 18.32012939453125 0.0 0.0 0.0 -0.026010353056992574 0.9996616735345267
1560004903.30888867 27.978517532348633 18.317222595214844 0.0 0.0 0.0 -0.02191812289414683 0.9997597690889534
1560004903.33381271 27.995845794677734 18.319923400878906 0.0 0.0 0.0 -0.019197150800751486 0.9998157177205874
1560004903.35881567 28.0085391998291 18.32134437561035 0.0 0.0 0.0 -0.01586457282973121 0.9998741497453218
1560004903.38381171 28.0256290435791 18.32526397705078 0.0 0.0 0.0 -0.012814560336994256 0.999917890150671
1560004903.40878963 28.03885841369629 18.32834243774414 0.0 0.0 0.0 -0.010221931014980848 0.9999477546983767
1560004903.43384266 28.054555892944336 18.32666778564453 0.0 0.0 0.0 -0.006663424011310193 0.9999777991437838
1560004903.45884275 28.06900978088379 18.33087158203125 0.0 0.0 0.0 -0.0037549964850613834 0.9999929499758472
1560004903.48382068 28.08623504638672 18.327363967895508 0.0 0.0 0.0 -6.166299131749317e-05 0.9999999980988379
1560004903.50876975 28.09896469116211 18.334569931030273 0.0 0.0 0.0 0.0027352993726816426 0.9999962590616736
1560004903.53376675 28.11421012878418 18.332664489746094 0.0 0.0 0.0 0.006005340946230161 0.9999819677774793
1560004903.55880785 28.124767303466797 18.336965560913086 0.0 0.0 0.0 0.008151163420116368 0.9999667787156226
1560004903.58370376 28.13827133178711 18.333280563354492 0.0 0.0 0.0 0.011403464349039324 0.999934978386515
1560004903.60870767 28.153160095214844 18.333295822143555 0.0 0.0 0.0 0.014733354193032138 0.9998914582464553
1560004903.63373184 28.17240333557129 18.341108322143555 0.0 0.0 0.0 0.01698613615688634 0.9998557251816181
1560004903.65876985 28.17669105529785 18.360694885253906 0.0 0.0 0.0 0.01822608927036006 0.9998338910388609
1560004903.68370271 28.19944953918457 18.34680938720703 0.0 0.0 0.0 0.022919141691742414 0.9997373219721837
1560004903.70864868 28.222415924072266 18.37114143371582 0.0 0.0 0.0 0.0235496556218229 0.9997226684036397
1560004903.73368764 28.231525421142578 18.379446029663086 0.0 0.0 0.0 0.025858375095378187 0.9996656163124881
1560004903.75870967 28.25042724609375 18.372915267944336 0.0 0.0 0.0 0.03003640526919193 0.9995488053909648
1560004903.78361583 28.266523361206055 18.37264633178711 0.0 0.0 0.0 0.03356803910231669 0.999436434572417
1560004903.80861473 28.282011032104492 18.376049041748047 0.0 0.0 0.0 0.036322026901725854 0.9993401374715969
1560004903.83365178 28.294767379760742 18.377859115600586 0.0 0.0 0.0 0.04002956027004255 0.9991984959479209
1560004903.85868979 28.30983543395996 18.382213592529297 0.0 0.0 0.0 0.0429287836811106 0.9990781348481511
1560004903.88357067 28.32994270324707 18.38525390625 0.0 0.0 0.0 0.04619343152044606 0.9989325136786599
1560004903.90858269 28.33712387084961 18.39185905456543 0.0 0.0 0.0 0.04839376017212132 0.998828335589456
1560004903.93357468 28.34798240661621 18.39156150817871 0.0 0.0 0.0 0.05207760770794584 0.9986430407184628
1560004903.95853376 28.36236572265625 18.39275550842285 0.0 0.0 0.0 0.05529603451776867 0.9984700038391787
1560004903.98361969 28.37822914123535 18.400327682495117 0.0 0.0 0.0 0.05795227803189464 0.9983193544507258
1560004904.00854564 28.39249038696289 18.403337478637695 0.0 0.0 0.0 0.06116816233006975 0.9981274747832374
1560004904.03357172 28.40375518798828 18.406206130981445 0.0 0.0 0.0 0.063951689104504 0.9979529956168682
1560004904.05857372 28.41954803466797 18.406688690185547 0.0 0.0 0.0 0.06751887021718112 0.9977179973141687
1560004904.08356786 28.432233810424805 18.411060333251953 0.0 0.0 0.0 0.07018927196851216 0.9975336917119794
1560004904.10850883 28.444862365722656 18.421659469604492 0.0 0.0 0.0 0.07279454517717103 0.997346957779713
1560004904.13348269 28.46279525756836 18.423158645629883 0.0 0.0 0.0 0.07606601669126802 0.9971027836209884
1560004904.15855479 28.475614547729492 18.428213119506836 0.0 0.0 0.0 0.0791182962090948 0.9968652342242506
1560004904.18348765 28.490163803100586 18.432126998901367 0.0 0.0 0.0 0.08253814992979604 0.9965879057093592
1560004904.20846486 28.508007049560547 18.43608283996582 0.0 0.0 0.0 0.08542046248724715 0.9963449927552528
1560004904.23348570 28.519088745117188 18.444618225097656 0.0 0.0 0.0 0.08811765741045649 0.9961100734620113
1560004904.25852585 28.53521156311035 18.44050407409668 0.0 0.0 0.0 0.09263728201967322 0.995699921653109
1560004904.28343487 28.54717254638672 18.4560546875 0.0 0.0 0.0 0.09420839849558718 0.9955524986925082
1560004904.30841470 28.56545066833496 18.444517135620117 0.0 0.0 0.0 0.09883960035129435 0.9951033782489116
1560004904.33340764 28.58009147644043 18.452255249023438 0.0 0.0 0.0 0.10167403509909446 0.9948177675266301
1560004904.35840869 28.593820571899414 18.468610763549805 0.0 0.0 0.0 0.10327323565892195 0.9946530243238275
1560004904.38337374 28.610448837280273 18.470134735107422 0.0 0.0 0.0 0.106806729783205 0.9942798008976235
1560004904.40837765 28.620948791503906 18.47899627685547 0.0 0.0 0.0 0.10899923236652345 0.994041833799518
1560004904.43342185 28.636667251586914 18.48124885559082 0.0 0.0 0.0 0.11232047839450567 0.9936720334865169
1560004904.45844483 28.65564727783203 18.484399795532227 0.0 0.0 0.0 0.11515007034790124 0.9933481068079173
1560004904.48338771 28.66530990600586 18.479022979736328 0.0 0.0 0.0 0.1186544323532976 0.9929356100386957
1560004904.50832868 28.685325622558594 18.49233055114746 0.0 0.0 0.0 0.12099619388123309 0.9926529711164194
1560004904.53332472 28.692731857299805 18.499065399169922 0.0 0.0 0.0 0.12300435942509516 0.9924061303531039
1560004904.55834270 28.707462310791016 18.507219314575195 0.0 0.0 0.0 0.1253957894112467 0.9921067966695575
1560004904.58339667 28.725919723510742 18.505765914916992 0.0 0.0 0.0 0.12850701463218708 0.9917085999376644
1560004904.60830784 28.73862648010254 18.51220703125 0.0 0.0 0.0 0.13078368188984696 0.9914109281984617
1560004904.63331079 28.750038146972656 18.515628814697266 0.0 0.0 0.0 0.13292734606432344 0.9911257844836324
1560004904.65830183 28.766530990600586 18.520586013793945 0.0 0.0 0.0 0.1352652492607091 0.9908094228167384
1560004904.68332887 28.782060623168945 18.526689529418945 0.0 0.0 0.0 0.13728769240957525 0.9905312158194983
1560004904.70827579 28.796293258666992 18.533954620361328 0.0 0.0 0.0 0.13930485626756264 0.9902495428023552
1560004904.73332572 28.812597274780273 18.538837432861328 0.0 0.0 0.0 0.14128420908609043 0.9899690764175
1560004904.75828481 28.824424743652344 18.545347213745117 0.0 0.0 0.0 0.1433676296232506 0.9896695017914873
1560004904.78327465 28.838850021362305 18.54702377319336 0.0 0.0 0.0 0.1455610874907794 0.9893492658351253
1560004904.80831480 28.85866928100586 18.554636001586914 0.0 0.0 0.0 0.1475440811329546 0.9890554808111789
1560004904.83327174 28.879852294921875 18.56344985961914 0.0 0.0 0.0 0.14945223863414198 0.9887689458954724
1560004904.85836577 28.89315414428711 18.567691802978516 0.0 0.0 0.0 0.1516905227986903 0.9884280374883445
1560004904.88322282 28.90296173095703 18.572065353393555 0.0 0.0 0.0 0.1536825827174906 0.9881202678668632
1560004904.90822482 28.911903381347656 18.5804500579834 0.0 0.0 0.0 0.1555580422586577 0.9878267537825921
1560004904.93326879 28.93079948425293 18.58513641357422 0.0 0.0 0.0 0.1579142759775542 0.9874528249199983
1560004904.95828676 28.956138610839844 18.590408325195312 0.0 0.0 0.0 0.16066368397671008 0.9870092100132762
